start	end	num_kmers	mutationrate	Human	Archaic	posterior_state	viterbi_state
64782000	64784000	0	0.78974	1.0	0.0	Human	Human
64784000	64786000	0	0.78974	1.0	0.0	Human	Human
64786000	64788000	0	0.78974	1.0	0.0	Human	Human
64788000	64790000	0	0.78974	1.0	0.0	Human	Human
64790000	64792000	0	0.78974	1.0	0.0	Human	Human
64792000	64794000	0	0.78974	1.0	0.0	Human	Human
64794000	64796000	0	0.78974	1.0	0.0	Human	Human
64796000	64798000	0	0.78974	1.0	0.0	Human	Human
64798000	64800000	0	0.78974	1.0	0.0	Human	Human
64800000	64802000	0	0.78974	1.0	0.0	Human	Human
64802000	64804000	0	0.78974	1.0	0.0	Human	Human
64804000	64806000	0	0.78974	1.0	0.0	Human	Human
64806000	64808000	0	0.78974	1.0	0.0	Human	Human
64808000	64810000	0	0.78974	1.0	0.0	Human	Human
64810000	64812000	0	0.78974	1.0	0.0	Human	Human
64812000	64814000	0	0.78974	1.0	0.0	Human	Human
64814000	64816000	0	0.78974	1.0	0.0	Human	Human
64816000	64818000	0	0.78974	1.0	0.0	Human	Human
64818000	64820000	0	0.78974	1.0	0.0	Human	Human
64820000	64822000	0	0.78974	1.0	0.0	Human	Human
64822000	64824000	0	0.78974	1.0	0.0	Human	Human
64824000	64826000	0	0.78974	1.0	0.0	Human	Human
64826000	64828000	0	0.78974	1.0	0.0	Human	Human
64828000	64830000	0	0.78974	1.0	0.0	Human	Human
64830000	64832000	13	0.78974	0.0	1.0	Archaic	Archaic
64832000	64834000	0	0.78974	1.0	0.0	Human	Human
64834000	64836000	0	0.78974	1.0	0.0	Human	Human
64836000	64838000	0	0.78974	1.0	0.0	Human	Human
64838000	64840000	2	0.78974	0.9998	0.0002	Human	Human
64840000	64842000	0	0.78974	1.0	0.0	Human	Human
64842000	64844000	0	0.78974	1.0	0.0	Human	Human
64844000	64846000	0	0.78974	1.0	0.0	Human	Human
64846000	64848000	7	0.78974	0.0	1.0	Archaic	Archaic
64848000	64850000	0	0.78974	1.0	0.0	Human	Human
64850000	64852000	0	0.78974	1.0	0.0	Human	Human
64852000	64854000	0	0.78974	1.0	0.0	Human	Human
64854000	64856000	0	0.78974	1.0	0.0	Human	Human
64856000	64858000	0	0.78974	1.0	0.0	Human	Human
64858000	64860000	0	0.78974	1.0	0.0	Human	Human
64860000	64862000	0	0.78974	1.0	0.0	Human	Human
64862000	64864000	0	0.78974	1.0	0.0	Human	Human
64864000	64866000	0	0.78974	1.0	0.0	Human	Human
64866000	64868000	0	0.78974	1.0	0.0	Human	Human
64868000	64870000	0	0.78974	1.0	0.0	Human	Human
64870000	64872000	0	0.78974	1.0	0.0	Human	Human
64872000	64874000	0	0.78974	1.0	0.0	Human	Human
64874000	64876000	0	0.78974	1.0	0.0	Human	Human
64876000	64878000	0	0.78974	1.0	0.0	Human	Human
64878000	64880000	0	0.78974	1.0	0.0	Human	Human
64880000	64882000	0	0.78974	1.0	0.0	Human	Human
64882000	64884000	0	0.78974	1.0	0.0	Human	Human
64884000	64886000	0	0.78974	1.0	0.0	Human	Human
64886000	64888000	0	0.78974	1.0	0.0	Human	Human
64888000	64890000	0	0.78974	1.0	0.0	Human	Human
64890000	64892000	4	0.78974	0.257	0.743	Archaic	Archaic
64892000	64894000	0	0.78974	1.0	0.0	Human	Human
64894000	64896000	0	0.78974	1.0	0.0	Human	Human
64896000	64898000	0	0.78974	1.0	0.0	Human	Human
64898000	64900000	0	0.78974	1.0	0.0	Human	Human
64900000	64902000	0	0.78974	1.0	0.0	Human	Human
64902000	64904000	0	0.78974	1.0	0.0	Human	Human
64904000	64906000	0	0.78974	1.0	0.0	Human	Human
64906000	64908000	0	0.78974	1.0	0.0	Human	Human
64908000	64910000	0	0.78974	1.0	0.0	Human	Human
64910000	64912000	0	0.78974	1.0	0.0	Human	Human
64912000	64914000	0	0.78974	1.0	0.0	Human	Human
64914000	64916000	0	0.78974	1.0	0.0	Human	Human
64916000	64918000	0	0.78974	1.0	0.0	Human	Human
64918000	64920000	0	0.78974	1.0	0.0	Human	Human
64920000	64922000	0	0.78974	1.0	0.0	Human	Human
64922000	64924000	0	0.78974	1.0	0.0	Human	Human
64924000	64926000	0	0.78974	1.0	0.0	Human	Human
64926000	64928000	0	0.78974	1.0	0.0	Human	Human
64928000	64930000	0	0.78974	1.0	0.0	Human	Human
64930000	64932000	0	0.78974	1.0	0.0	Human	Human
64932000	64934000	0	0.78974	1.0	0.0	Human	Human
64934000	64936000	0	0.78974	1.0	0.0	Human	Human
64936000	64938000	0	0.78974	1.0	0.0	Human	Human
64938000	64940000	0	0.78974	1.0	0.0	Human	Human
64940000	64942000	0	0.78974	1.0	0.0	Human	Human
64942000	64944000	0	0.78974	1.0	0.0	Human	Human
64944000	64946000	0	0.78974	1.0	0.0	Human	Human
64946000	64948000	0	0.78974	1.0	0.0	Human	Human
64948000	64950000	0	0.78974	1.0	0.0	Human	Human
64950000	64952000	0	0.78974	1.0	0.0	Human	Human
64952000	64954000	0	0.78974	1.0	0.0	Human	Human
64954000	64956000	0	0.78974	1.0	0.0	Human	Human
64956000	64958000	0	0.78974	1.0	0.0	Human	Human
64958000	64960000	0	0.78974	1.0	0.0	Human	Human
64960000	64962000	0	0.78974	1.0	0.0	Human	Human
64962000	64964000	0	0.78974	1.0	0.0	Human	Human
64964000	64966000	0	0.78974	1.0	0.0	Human	Human
64966000	64968000	0	0.78974	1.0	0.0	Human	Human
64968000	64970000	0	0.78974	1.0	0.0	Human	Human
64970000	64972000	0	0.78974	1.0	0.0	Human	Human
64972000	64974000	0	0.78974	1.0	0.0	Human	Human
64974000	64976000	0	0.78974	1.0	0.0	Human	Human
64976000	64978000	0	0.78974	1.0	0.0	Human	Human
64978000	64980000	0	0.78974	1.0	0.0	Human	Human
64980000	64982000	0	0.78974	1.0	0.0	Human	Human
64982000	64984000	0	0.78974	1.0	0.0	Human	Human
64984000	64986000	0	0.78974	1.0	0.0	Human	Human
64986000	64988000	0	0.78974	1.0	0.0	Human	Human
64988000	64990000	0	0.78974	1.0	0.0	Human	Human
64990000	64992000	0	0.78974	1.0	0.0	Human	Human
64992000	64994000	0	0.78974	1.0	0.0	Human	Human
64994000	64996000	0	0.78974	1.0	0.0	Human	Human
64996000	64998000	0	0.78974	1.0	0.0	Human	Human
64998000	65000000	0	0.78974	1.0	0.0	Human	Human
65000000	65002000	0	2.20989	1.0	0.0	Human	Human
65002000	65004000	0	2.20989	1.0	0.0	Human	Human
65004000	65006000	0	2.20989	1.0	0.0	Human	Human
65006000	65008000	0	2.20989	1.0	0.0	Human	Human
65008000	65010000	0	2.20989	1.0	0.0	Human	Human
65010000	65012000	0	2.20989	1.0	0.0	Human	Human
65012000	65014000	0	2.20989	1.0	0.0	Human	Human
65014000	65016000	0	2.20989	1.0	0.0	Human	Human
65016000	65018000	0	2.20989	1.0	0.0	Human	Human
65018000	65020000	0	2.20989	1.0	0.0	Human	Human
65020000	65022000	0	2.20989	1.0	0.0	Human	Human
65022000	65024000	0	2.20989	1.0	0.0	Human	Human
65024000	65026000	21	2.20989	0.0	1.0	Archaic	Archaic
65026000	65028000	0	2.20989	1.0	0.0	Human	Human
65028000	65030000	0	2.20989	1.0	0.0	Human	Human
65030000	65032000	0	2.20989	1.0	0.0	Human	Human
65032000	65034000	0	2.20989	1.0	0.0	Human	Human
65034000	65036000	0	2.20989	1.0	0.0	Human	Human
65036000	65038000	0	2.20989	1.0	0.0	Human	Human
65038000	65040000	0	2.20989	1.0	0.0	Human	Human
65040000	65042000	0	2.20989	1.0	0.0	Human	Human
65042000	65044000	0	2.20989	1.0	0.0	Human	Human
65044000	65046000	0	2.20989	1.0	0.0	Human	Human
65046000	65048000	0	2.20989	1.0	0.0	Human	Human
65048000	65050000	0	2.20989	1.0	0.0	Human	Human
65050000	65052000	0	2.20989	1.0	0.0	Human	Human
65052000	65054000	0	2.20989	1.0	0.0	Human	Human
65054000	65056000	0	2.20989	1.0	0.0	Human	Human
65056000	65058000	0	2.20989	1.0	0.0	Human	Human
65058000	65060000	0	2.20989	1.0	0.0	Human	Human
65060000	65062000	0	2.20989	1.0	0.0	Human	Human
65062000	65064000	0	2.20989	1.0	0.0	Human	Human
65064000	65066000	0	2.20989	1.0	0.0	Human	Human
65066000	65068000	0	2.20989	1.0	0.0	Human	Human
65068000	65070000	0	2.20989	1.0	0.0	Human	Human
65070000	65072000	0	2.20989	1.0	0.0	Human	Human
65072000	65074000	0	2.20989	1.0	0.0	Human	Human
65074000	65076000	0	2.20989	1.0	0.0	Human	Human
65076000	65078000	0	2.20989	1.0	0.0	Human	Human
65078000	65080000	0	2.20989	1.0	0.0	Human	Human
65080000	65082000	0	2.20989	1.0	0.0	Human	Human
65082000	65084000	0	2.20989	1.0	0.0	Human	Human
65084000	65086000	0	2.20989	1.0	0.0	Human	Human
65086000	65088000	0	2.20989	1.0	0.0	Human	Human
65088000	65090000	0	2.20989	1.0	0.0	Human	Human
65090000	65092000	0	2.20989	1.0	0.0	Human	Human
65092000	65094000	0	2.20989	1.0	0.0	Human	Human
65094000	65096000	0	2.20989	1.0	0.0	Human	Human
65096000	65098000	0	2.20989	1.0	0.0	Human	Human
65098000	65100000	0	2.20989	1.0	0.0	Human	Human
65100000	65102000	0	2.20989	1.0	0.0	Human	Human
65102000	65104000	0	2.20989	1.0	0.0	Human	Human
65104000	65106000	0	2.20989	1.0	0.0	Human	Human
65106000	65108000	0	2.20989	1.0	0.0	Human	Human
65108000	65110000	0	2.20989	1.0	0.0	Human	Human
65110000	65112000	0	2.20989	1.0	0.0	Human	Human
65112000	65114000	0	2.20989	1.0	0.0	Human	Human
65114000	65116000	0	2.20989	1.0	0.0	Human	Human
65116000	65118000	0	2.20989	1.0	0.0	Human	Human
65118000	65120000	0	2.20989	1.0	0.0	Human	Human
65120000	65122000	1	2.20989	1.0	0.0	Human	Human
65122000	65124000	0	2.20989	1.0	0.0	Human	Human
65124000	65126000	0	2.20989	1.0	0.0	Human	Human
65126000	65128000	0	2.20989	1.0	0.0	Human	Human
65128000	65130000	0	2.20989	1.0	0.0	Human	Human
65130000	65132000	0	2.20989	1.0	0.0	Human	Human
65132000	65134000	0	2.20989	1.0	0.0	Human	Human
65134000	65136000	0	2.20989	1.0	0.0	Human	Human
65136000	65138000	0	2.20989	1.0	0.0	Human	Human
65138000	65140000	0	2.20989	1.0	0.0	Human	Human
65140000	65142000	0	2.20989	1.0	0.0	Human	Human
65142000	65144000	0	2.20989	1.0	0.0	Human	Human
65144000	65146000	0	2.20989	1.0	0.0	Human	Human
65146000	65148000	0	2.20989	1.0	0.0	Human	Human
65148000	65150000	0	2.20989	1.0	0.0	Human	Human
65150000	65152000	0	2.20989	1.0	0.0	Human	Human
65152000	65154000	0	2.20989	1.0	0.0	Human	Human
65154000	65156000	0	2.20989	1.0	0.0	Human	Human
65156000	65158000	0	2.20989	1.0	0.0	Human	Human
65158000	65160000	0	2.20989	1.0	0.0	Human	Human
65160000	65162000	0	2.20989	1.0	0.0	Human	Human
65162000	65164000	0	2.20989	1.0	0.0	Human	Human
65164000	65166000	0	2.20989	1.0	0.0	Human	Human
65166000	65168000	0	2.20989	1.0	0.0	Human	Human
65168000	65170000	0	2.20989	1.0	0.0	Human	Human
65170000	65172000	0	2.20989	1.0	0.0	Human	Human
65172000	65174000	0	2.20989	1.0	0.0	Human	Human
65174000	65176000	0	2.20989	1.0	0.0	Human	Human
65176000	65178000	0	2.20989	1.0	0.0	Human	Human
65178000	65180000	0	2.20989	1.0	0.0	Human	Human
65180000	65182000	0	2.20989	1.0	0.0	Human	Human
65182000	65184000	0	2.20989	1.0	0.0	Human	Human
65184000	65186000	0	2.20989	1.0	0.0	Human	Human
65186000	65188000	0	2.20989	1.0	0.0	Human	Human
65188000	65190000	0	2.20989	1.0	0.0	Human	Human
65190000	65192000	0	2.20989	1.0	0.0	Human	Human
65192000	65194000	0	2.20989	1.0	0.0	Human	Human
65194000	65196000	13	2.20989	0.0	1.0	Archaic	Archaic
65196000	65198000	20	2.20989	0.0	1.0	Archaic	Archaic
65198000	65200000	59	2.20989	0.0	1.0	Archaic	Archaic
65200000	65202000	0	2.20989	1.0	0.0	Human	Human
65202000	65204000	21	2.20989	0.0	1.0	Archaic	Archaic
65204000	65206000	0	2.20989	1.0	0.0	Human	Human
65206000	65208000	0	2.20989	1.0	0.0	Human	Human
65208000	65210000	0	2.20989	1.0	0.0	Human	Human
65210000	65212000	0	2.20989	1.0	0.0	Human	Human
65212000	65214000	19	2.20989	0.0	1.0	Archaic	Archaic
65214000	65216000	37	2.20989	0.0	1.0	Archaic	Archaic
65216000	65218000	15	2.20989	0.0	1.0	Archaic	Archaic
65218000	65220000	10	2.20989	0.0008	0.9992	Archaic	Archaic
65220000	65222000	5	2.20989	1.0	0.0	Human	Human
65222000	65224000	0	2.20989	1.0	0.0	Human	Human
65224000	65226000	0	2.20989	1.0	0.0	Human	Human
65226000	65228000	21	2.20989	0.0	1.0	Archaic	Archaic
65228000	65230000	63	2.20989	0.0	1.0	Archaic	Archaic
65230000	65232000	121	2.20989	0.0	1.0	Archaic	Archaic
65232000	65234000	147	2.20989	0.1089	0.8911	Archaic	Archaic
65234000	65236000	58	2.20989	0.0	1.0	Archaic	Archaic
65236000	65238000	128	2.20989	0.0	1.0	Archaic	Archaic
65238000	65240000	59	2.20989	0.0	1.0	Archaic	Archaic
65240000	65242000	0	2.20989	1.0	0.0	Human	Human
65242000	65244000	0	2.20989	1.0	0.0	Human	Human
65244000	65246000	0	2.20989	1.0	0.0	Human	Human
65246000	65248000	0	2.20989	1.0	0.0	Human	Human
65248000	65250000	0	2.20989	1.0	0.0	Human	Human
65250000	65252000	0	2.20989	1.0	0.0	Human	Human
65252000	65254000	0	2.20989	1.0	0.0	Human	Human
65254000	65256000	0	2.20989	1.0	0.0	Human	Human
65256000	65258000	0	2.20989	1.0	0.0	Human	Human
65258000	65260000	0	2.20989	1.0	0.0	Human	Human
65260000	65262000	0	2.20989	1.0	0.0	Human	Human
65262000	65264000	0	2.20989	1.0	0.0	Human	Human
65264000	65266000	0	2.20989	1.0	0.0	Human	Human
65266000	65268000	0	2.20989	1.0	0.0	Human	Human
65268000	65270000	0	2.20989	1.0	0.0	Human	Human
65270000	65272000	0	2.20989	1.0	0.0	Human	Human
65272000	65274000	0	2.20989	1.0	0.0	Human	Human
65274000	65276000	0	2.20989	1.0	0.0	Human	Human
65276000	65278000	0	2.20989	1.0	0.0	Human	Human
65278000	65280000	0	2.20989	1.0	0.0	Human	Human
65280000	65282000	3	2.20989	1.0	0.0	Human	Human
65282000	65284000	0	2.20989	1.0	0.0	Human	Human
65284000	65286000	0	2.20989	1.0	0.0	Human	Human
65286000	65288000	0	2.20989	1.0	0.0	Human	Human
65288000	65290000	0	2.20989	1.0	0.0	Human	Human
65290000	65292000	0	2.20989	1.0	0.0	Human	Human
65292000	65294000	0	2.20989	1.0	0.0	Human	Human
65294000	65296000	0	2.20989	1.0	0.0	Human	Human
65296000	65298000	0	2.20989	1.0	0.0	Human	Human
65298000	65300000	0	2.20989	1.0	0.0	Human	Human
65300000	65302000	0	2.20989	1.0	0.0	Human	Human
65302000	65304000	0	2.20989	1.0	0.0	Human	Human
65304000	65306000	0	2.20989	1.0	0.0	Human	Human
65306000	65308000	0	2.20989	1.0	0.0	Human	Human
65308000	65310000	0	2.20989	1.0	0.0	Human	Human
65310000	65312000	0	2.20989	1.0	0.0	Human	Human
65312000	65314000	0	2.20989	1.0	0.0	Human	Human
65314000	65316000	0	2.20989	1.0	0.0	Human	Human
65316000	65318000	0	2.20989	1.0	0.0	Human	Human
65318000	65320000	0	2.20989	1.0	0.0	Human	Human
65320000	65322000	0	2.20989	1.0	0.0	Human	Human
65322000	65324000	0	2.20989	1.0	0.0	Human	Human
65324000	65326000	0	2.20989	1.0	0.0	Human	Human
65326000	65328000	0	2.20989	1.0	0.0	Human	Human
65328000	65330000	0	2.20989	1.0	0.0	Human	Human
65330000	65332000	0	2.20989	1.0	0.0	Human	Human
65332000	65334000	0	2.20989	1.0	0.0	Human	Human
65334000	65336000	0	2.20989	1.0	0.0	Human	Human
65336000	65338000	0	2.20989	1.0	0.0	Human	Human
65338000	65340000	0	2.20989	1.0	0.0	Human	Human
65340000	65342000	0	2.20989	1.0	0.0	Human	Human
65342000	65344000	0	2.20989	1.0	0.0	Human	Human
65344000	65346000	0	2.20989	1.0	0.0	Human	Human
65346000	65348000	0	2.20989	1.0	0.0	Human	Human
65348000	65350000	0	2.20989	1.0	0.0	Human	Human
65350000	65352000	0	2.20989	1.0	0.0	Human	Human
65352000	65354000	0	2.20989	1.0	0.0	Human	Human
65354000	65356000	0	2.20989	1.0	0.0	Human	Human
65356000	65358000	0	2.20989	1.0	0.0	Human	Human
65358000	65360000	0	2.20989	1.0	0.0	Human	Human
65360000	65362000	0	2.20989	1.0	0.0	Human	Human
65362000	65364000	0	2.20989	1.0	0.0	Human	Human
65364000	65366000	0	2.20989	1.0	0.0	Human	Human
65366000	65368000	0	2.20989	1.0	0.0	Human	Human
65368000	65370000	0	2.20989	1.0	0.0	Human	Human
65370000	65372000	0	2.20989	1.0	0.0	Human	Human
65372000	65374000	0	2.20989	1.0	0.0	Human	Human
65374000	65376000	0	2.20989	1.0	0.0	Human	Human
65376000	65378000	0	2.20989	1.0	0.0	Human	Human
65378000	65380000	21	2.20989	0.0	1.0	Archaic	Archaic
65380000	65382000	0	2.20989	1.0	0.0	Human	Human
65382000	65384000	0	2.20989	1.0	0.0	Human	Human
65384000	65386000	0	2.20989	1.0	0.0	Human	Human
65386000	65388000	0	2.20989	1.0	0.0	Human	Human
65388000	65390000	21	2.20989	0.0	1.0	Archaic	Archaic
65390000	65392000	0	2.20989	1.0	0.0	Human	Human
65392000	65394000	0	2.20989	1.0	0.0	Human	Human
65394000	65396000	0	2.20989	1.0	0.0	Human	Human
65396000	65398000	0	2.20989	1.0	0.0	Human	Human
65398000	65400000	0	2.20989	1.0	0.0	Human	Human
65400000	65402000	0	2.20989	1.0	0.0	Human	Human
65402000	65404000	0	2.20989	1.0	0.0	Human	Human
65404000	65406000	0	2.20989	1.0	0.0	Human	Human
65406000	65408000	0	2.20989	1.0	0.0	Human	Human
65408000	65410000	0	2.20989	1.0	0.0	Human	Human
65410000	65412000	0	2.20989	1.0	0.0	Human	Human
65412000	65414000	0	2.20989	1.0	0.0	Human	Human
65414000	65416000	0	2.20989	1.0	0.0	Human	Human
65416000	65418000	0	2.20989	1.0	0.0	Human	Human
65418000	65420000	0	2.20989	1.0	0.0	Human	Human
65420000	65422000	0	2.20989	1.0	0.0	Human	Human
65422000	65424000	0	2.20989	1.0	0.0	Human	Human
65424000	65426000	0	2.20989	1.0	0.0	Human	Human
65426000	65428000	0	2.20989	1.0	0.0	Human	Human
65428000	65430000	0	2.20989	1.0	0.0	Human	Human
65430000	65432000	2	2.20989	1.0	0.0	Human	Human
65432000	65434000	0	2.20989	1.0	0.0	Human	Human
65434000	65436000	0	2.20989	1.0	0.0	Human	Human
65436000	65438000	0	2.20989	1.0	0.0	Human	Human
65438000	65440000	0	2.20989	1.0	0.0	Human	Human
65440000	65442000	42	2.20989	0.0	1.0	Archaic	Archaic
65442000	65444000	0	2.20989	1.0	0.0	Human	Human
65444000	65446000	0	2.20989	1.0	0.0	Human	Human
65446000	65448000	0	2.20989	1.0	0.0	Human	Human
65448000	65450000	0	2.20989	1.0	0.0	Human	Human
65450000	65452000	0	2.20989	1.0	0.0	Human	Human
65452000	65454000	0	2.20989	1.0	0.0	Human	Human
65454000	65456000	0	2.20989	1.0	0.0	Human	Human
65456000	65458000	0	2.20989	1.0	0.0	Human	Human
65458000	65460000	0	2.20989	1.0	0.0	Human	Human
65460000	65462000	0	2.20989	1.0	0.0	Human	Human
65462000	65464000	0	2.20989	1.0	0.0	Human	Human
65464000	65466000	0	2.20989	1.0	0.0	Human	Human
65466000	65468000	0	2.20989	1.0	0.0	Human	Human
65468000	65470000	0	2.20989	1.0	0.0	Human	Human
65470000	65472000	0	2.20989	1.0	0.0	Human	Human
65472000	65474000	0	2.20989	1.0	0.0	Human	Human
65474000	65476000	0	2.20989	1.0	0.0	Human	Human
65476000	65478000	0	2.20989	1.0	0.0	Human	Human
65478000	65480000	0	2.20989	1.0	0.0	Human	Human
65480000	65482000	0	2.20989	1.0	0.0	Human	Human
65482000	65484000	0	2.20989	1.0	0.0	Human	Human
65484000	65486000	0	2.20989	1.0	0.0	Human	Human
65486000	65488000	0	2.20989	1.0	0.0	Human	Human
65488000	65490000	0	2.20989	1.0	0.0	Human	Human
65490000	65492000	0	2.20989	1.0	0.0	Human	Human
65492000	65494000	0	2.20989	1.0	0.0	Human	Human
65494000	65496000	0	2.20989	1.0	0.0	Human	Human
65496000	65498000	0	2.20989	1.0	0.0	Human	Human
65498000	65500000	0	2.20989	1.0	0.0	Human	Human
65500000	65502000	0	2.20989	1.0	0.0	Human	Human
65502000	65504000	0	2.20989	1.0	0.0	Human	Human
65504000	65506000	0	2.20989	1.0	0.0	Human	Human
65506000	65508000	0	2.20989	1.0	0.0	Human	Human
65508000	65510000	0	2.20989	1.0	0.0	Human	Human
65510000	65512000	0	2.20989	1.0	0.0	Human	Human
65512000	65514000	0	2.20989	1.0	0.0	Human	Human
65514000	65516000	0	2.20989	1.0	0.0	Human	Human
65516000	65518000	0	2.20989	1.0	0.0	Human	Human
65518000	65520000	0	2.20989	1.0	0.0	Human	Human
65520000	65522000	0	2.20989	1.0	0.0	Human	Human
65522000	65524000	0	2.20989	1.0	0.0	Human	Human
65524000	65526000	0	2.20989	1.0	0.0	Human	Human
65526000	65528000	0	2.20989	1.0	0.0	Human	Human
65528000	65530000	0	2.20989	1.0	0.0	Human	Human
65530000	65532000	0	2.20989	1.0	0.0	Human	Human
65532000	65534000	0	2.20989	1.0	0.0	Human	Human
65534000	65536000	0	2.20989	1.0	0.0	Human	Human
65536000	65538000	0	2.20989	1.0	0.0	Human	Human
65538000	65540000	0	2.20989	1.0	0.0	Human	Human
65540000	65542000	0	2.20989	1.0	0.0	Human	Human
65542000	65544000	0	2.20989	1.0	0.0	Human	Human
65544000	65546000	0	2.20989	1.0	0.0	Human	Human
65546000	65548000	0	2.20989	1.0	0.0	Human	Human
65548000	65550000	0	2.20989	1.0	0.0	Human	Human
65550000	65552000	0	2.20989	1.0	0.0	Human	Human
65552000	65554000	0	2.20989	1.0	0.0	Human	Human
65554000	65556000	0	2.20989	1.0	0.0	Human	Human
65556000	65558000	0	2.20989	1.0	0.0	Human	Human
65558000	65560000	0	2.20989	1.0	0.0	Human	Human
65560000	65562000	0	2.20989	1.0	0.0	Human	Human
65562000	65564000	0	2.20989	1.0	0.0	Human	Human
65564000	65566000	0	2.20989	1.0	0.0	Human	Human
65566000	65568000	42	2.20989	0.0	1.0	Archaic	Archaic
65568000	65570000	0	2.20989	1.0	0.0	Human	Human
65570000	65572000	0	2.20989	1.0	0.0	Human	Human
65572000	65574000	0	2.20989	1.0	0.0	Human	Human
65574000	65576000	0	2.20989	1.0	0.0	Human	Human
65576000	65578000	0	2.20989	1.0	0.0	Human	Human
65578000	65580000	0	2.20989	1.0	0.0	Human	Human
65580000	65582000	0	2.20989	1.0	0.0	Human	Human
65582000	65584000	0	2.20989	1.0	0.0	Human	Human
65584000	65586000	0	2.20989	1.0	0.0	Human	Human
65586000	65588000	0	2.20989	1.0	0.0	Human	Human
65588000	65590000	0	2.20989	1.0	0.0	Human	Human
65590000	65592000	17	2.20989	0.0	1.0	Archaic	Archaic
65592000	65594000	21	2.20989	0.0	1.0	Archaic	Archaic
65594000	65596000	0	2.20989	1.0	0.0	Human	Human
65596000	65598000	0	2.20989	1.0	0.0	Human	Human
65598000	65600000	0	2.20989	1.0	0.0	Human	Human
65600000	65602000	0	2.20989	1.0	0.0	Human	Human
65602000	65604000	0	2.20989	1.0	0.0	Human	Human
65604000	65606000	0	2.20989	1.0	0.0	Human	Human
65606000	65608000	0	2.20989	1.0	0.0	Human	Human
65608000	65610000	0	2.20989	1.0	0.0	Human	Human
65610000	65612000	0	2.20989	1.0	0.0	Human	Human
65612000	65614000	0	2.20989	1.0	0.0	Human	Human
65614000	65616000	0	2.20989	1.0	0.0	Human	Human
65616000	65618000	0	2.20989	1.0	0.0	Human	Human
65618000	65620000	0	2.20989	1.0	0.0	Human	Human
65620000	65622000	1	2.20989	1.0	0.0	Human	Human
65622000	65624000	0	2.20989	1.0	0.0	Human	Human
65624000	65626000	0	2.20989	1.0	0.0	Human	Human
65626000	65628000	0	2.20989	1.0	0.0	Human	Human
65628000	65630000	0	2.20989	1.0	0.0	Human	Human
65630000	65632000	0	2.20989	1.0	0.0	Human	Human
65632000	65634000	0	2.20989	1.0	0.0	Human	Human
65634000	65636000	0	2.20989	1.0	0.0	Human	Human
65636000	65638000	0	2.20989	1.0	0.0	Human	Human
65638000	65640000	0	2.20989	1.0	0.0	Human	Human
65640000	65642000	0	2.20989	1.0	0.0	Human	Human
65642000	65644000	0	2.20989	1.0	0.0	Human	Human
65644000	65646000	0	2.20989	1.0	0.0	Human	Human
65646000	65648000	0	2.20989	1.0	0.0	Human	Human
65648000	65650000	0	2.20989	1.0	0.0	Human	Human
65650000	65652000	0	2.20989	1.0	0.0	Human	Human
65652000	65654000	0	2.20989	1.0	0.0	Human	Human
65654000	65656000	0	2.20989	1.0	0.0	Human	Human
65656000	65658000	0	2.20989	1.0	0.0	Human	Human
65658000	65660000	0	2.20989	1.0	0.0	Human	Human
65660000	65662000	0	2.20989	1.0	0.0	Human	Human
65662000	65664000	0	2.20989	1.0	0.0	Human	Human
65664000	65666000	0	2.20989	1.0	0.0	Human	Human
65666000	65668000	0	2.20989	1.0	0.0	Human	Human
65668000	65670000	0	2.20989	1.0	0.0	Human	Human
65670000	65672000	0	2.20989	1.0	0.0	Human	Human
65672000	65674000	0	2.20989	1.0	0.0	Human	Human
65674000	65676000	0	2.20989	1.0	0.0	Human	Human
65676000	65678000	0	2.20989	1.0	0.0	Human	Human
65678000	65680000	0	2.20989	1.0	0.0	Human	Human
65680000	65682000	0	2.20989	1.0	0.0	Human	Human
65682000	65684000	0	2.20989	1.0	0.0	Human	Human
65684000	65686000	0	2.20989	1.0	0.0	Human	Human
65686000	65688000	0	2.20989	1.0	0.0	Human	Human
65688000	65690000	0	2.20989	1.0	0.0	Human	Human
